user_id,recency,frequency,monetary,cluster
02a41ddf-1a47-436c-ad31-30eedb218d42,561.0,1,2186.66,3
02a46468-c61d-4f53-9c38-1597be36aa48,608.0,3,2170.81,3
02a49de5-73e8-47e7-bbee-86b1028ec10d,32.0,10,6748.75,0
02a4cf92-b91c-4693-b849-b37840be2c93,10.0,1,1602.12,3
02a4e43e-f36f-485a-96ee-6d669801400f,6.0,8,7302.66,0
02a4e97a-3b6b-4c54-80dd-d8e1a9a6222c,219.0,9,7215.62,0
02a57786-01d7-433e-ab19-baa59c88bd6b,67.0,3,3050.43,1
02a5b575-f2fb-412f-ba44-68b75e9322c1,13.0,2,986.14,3
02a5cef4-a4a3-4369-a85d-8bd95c5c9f24,319.0,2,3764.63,3
02a61c33-648f-4b32-b2da-de493edf7463,24.0,2,221.09,3
02a63416-3e9e-492d-9b85-7147db16cb2b,55.0,3,3828.23,1
02a657fb-6759-4919-9323-31e436f3113e,255.0,3,2143.37,3
02a6c2c7-3780-4865-a98a-9627d17e3333,2236.0,1,2032.94,2
02a6dab0-55e1-43fd-8128-f6f63bb23340,180.0,2,1915.44,3
02a6e408-1a41-4955-9c1f-1f5cfec89404,270.0,2,2923.3,3
02a6f388-c04d-4398-b10f-1f68b41e9cb3,189.0,1,1690.66,3
02a70a71-d2ae-4af1-a3b8-5b25f8a81b15,1652.0,2,1113.07,2
02a778f9-8cb4-4e0c-951a-fda2613dd792,382.0,5,7341.87,1
02a7ab52-689c-4789-9c8d-c33fd9cbf999,598.0,2,2068.03,3
02a7b89f-1d61-433a-8da5-84ea5a49c9f3,634.0,2,2400.85,3
02a7c411-7cec-43e7-bd2f-3445d3ec102b,2050.0,1,1241.05,2
02a85cb9-2c8b-48a5-baed-dfdacc61ce12,593.0,3,1798.04,3
02a89a3d-5c78-4b48-a316-fba19dbec3d8,127.0,9,11813.37,0
02a8a5c1-6993-48c2-8dd1-313d39b9bf16,975.0,4,3798.85,1
02a8bf30-2f18-4620-a3e5-831e3cd5c136,180.0,4,3173.11,1
02a8c2c4-db6a-4dfd-bf9c-30a6ac5f45bd,582.0,4,1461.68,3
02a8c9bb-8ddf-4179-9d59-b4efcd5fe4af,95.0,1,205.31,3
02a95cae-dbc4-482b-8555-81ce88e07d61,513.0,1,1338.15,3
02a95fd0-8397-42ee-98f0-804318287267,25.0,7,6679.73,0
02a9873d-44e8-40db-be31-fccd4a3cc296,305.0,4,5718.68,1
02a98828-7643-414c-8a01-bab86042d7e5,464.0,5,4649.65,1
02aa1a01-e62a-4f94-9647-2c36b24c8646,381.0,1,139.6,3
02aa29ef-90dc-4a23-b5dc-eafb34108d26,1991.0,1,695.72,2
02aa976e-86fd-4cc5-87c5-4c530fe35cd8,355.0,4,2416.68,1
02aadb35-5d7f-4e04-94b4-82c5fd456c6f,41.0,7,6321.19,0
02ab3c55-589e-4dde-8c59-c61581ca2fc4,37.0,5,2249.04,1
02ab4b2b-f148-48e1-b06b-a6f9d76a920f,411.0,4,2799.33,1
02ab9963-339c-4e42-b560-3bddf9192b09,520.0,5,7379.44,1
02abc938-ddfd-49ee-8f48-3f553b2d7d5b,412.0,4,7703.09,1
02abd07d-2471-4daa-9c65-8ec694fe0914,330.0,3,3821.54,1
02ac1314-1f44-4223-b4e3-7bed35875668,425.0,1,1434.99,3
02ac88c1-da35-44d5-93ad-2d0000b555b3,374.0,3,3223.24,3
02aca670-0f0c-4c45-8e1f-f7a05204a289,369.0,3,1940.66,3
02aca75c-ad1f-4fc2-a6ac-4dfd24b9a42f,381.0,6,2290.81,1
02acbec0-ac47-4fc1-a4fe-671e71639dd4,608.0,4,424.96,3
02acecf2-f56b-4acb-ac45-8914c37437e5,211.0,5,3719.38,1
02ad3225-6a10-47fd-be28-7cfe03d51e82,30.0,3,3744.84,1
02ad85e2-4d44-4666-b729-8e993d2ce754,780.0,2,3350.7,3
02ada5a5-e3c0-4d4e-a2f8-4ba985f169ab,1947.0,2,1959.77,2
02adb4e7-57da-4f5a-8146-e15e2cd29812,31.0,1,941.81,3
02adede6-0ae3-4a03-8db8-c3befce6bb3d,235.0,6,7397.53,0
02ae1286-779f-49cb-9e3d-89594c23b67d,334.0,8,7990.97,0
02aebfd6-0967-4f1b-ba4d-2b27fd04756c,60.0,2,1543.9,3
02af01a5-961a-426d-9c0a-c5e96cb14b40,141.0,5,3075.87,1
02af7d66-95d3-4e1e-ac3f-420208a798bd,228.0,5,2184.64,1
02af9cf0-4df4-4a00-951e-be9fdefd81bd,229.0,4,5442.5,1
02af9dc3-f401-442a-9106-9fdbcca95b35,7.0,1,2214.21,3
02afa82a-c490-4df2-a594-ae0e99915940,409.0,2,1741.85,3
02b01b44-d809-4ffc-8612-1c436fcaa227,27.0,11,10883.52,0
02b06d0f-e782-46b7-9179-485a926fc6a3,565.0,1,725.51,3
02b10385-5ab7-4388-a4c4-743bee1330d7,390.0,4,4545.32,1
02b1553d-9244-412e-b93a-2afa1c530c62,179.0,2,1689.57,3
02b182dd-e7de-4bdd-9e92-008f70ca5a1a,62.0,5,3791.34,1
02b19aad-7cd3-4bc6-8800-c73a8d51ff88,691.0,2,4275.98,3
02b19c41-e068-45be-95ff-02504819f81f,122.0,3,1734.43,3
02b1c4aa-cee3-433c-96bd-bdacecd229ea,541.0,3,2611.19,3
02b1e6a3-c257-48e5-b3fe-ad2740ef966f,41.0,3,2429.63,3
02b1e963-445c-48ad-95d7-1ba7a3e03c73,244.0,3,2657.48,3
02b25afb-a892-43e5-b7b7-67cb674360a2,165.0,2,2370.27,3
02b2766e-39b4-4ce4-9be8-0f6f733ab367,122.0,2,2557.52,3
02b2f773-d1f2-4225-b3cf-4469715592f3,684.0,2,410.25,3
02b2f858-b2f2-4774-9644-f53b83252fef,39.0,1,1081.6,3
02b34e71-22f9-4eaf-b39f-047906acd4be,215.0,4,3406.8,1
02b36a90-f2e9-4db4-ac8f-e8c17935b387,745.0,3,4639.7,1
02b3c547-4157-434a-807f-3477dd4c2b94,235.0,5,1139.33,1
02b4c82f-3d43-43b9-a7b9-e9ea33a9967c,736.0,3,3548.4,3
02b5338d-0cca-4cab-8523-6aac3ee3f276,668.0,3,1657.79,3
02b549a3-798e-4e6f-a9c7-f4251fd493db,167.0,5,3588.06,1
02b5699e-0229-412e-8538-7db4d60f7bbb,121.0,3,1875.8,3
02b5f276-13a9-4b4e-a8c0-257e90cb8ddf,310.0,1,288.48,3
02b61164-7bc9-43f7-a1a5-8ad0d340e5cd,104.0,4,3894.0,1
02b61d84-4a14-4a62-8449-babf01d8d0c6,768.0,3,4104.93,3
02b62179-76e5-4b43-8684-e158f034187f,873.0,2,567.05,3
02b63d7d-234c-4a4c-9224-e8cd28ba40bf,269.0,5,1975.34,1
02b6838c-4e68-4742-ad34-62033d7ee42e,450.0,1,2763.18,3
02b73cef-934d-4c6d-8d2a-da6f9a27daad,270.0,1,2005.92,3
02b74496-555e-4bfd-bab1-987e966d3309,278.0,5,8997.07,0
02b75b99-29ae-428d-a816-25dd3067634a,901.0,1,268.28,3
02b79670-7c74-4557-9017-549fb8c5a147,17.0,5,5838.44,1
02b79c66-7f11-4288-abd4-b3ca55aa4ffa,249.0,7,3478.27,1
02b7eb7a-569e-4a42-89c6-6b7dabc427e3,417.0,3,3727.27,1
02b81ebe-9093-44e2-b3e4-4991c4927363,685.0,2,3579.94,3
02b844c6-940a-4a3d-88de-b1155e993488,137.0,6,2762.91,1
02b856f3-39d3-4dc9-8ced-7aeeda66c023,37.0,3,3645.07,1
02b85cf9-0ea4-4e70-90fb-9c68928ce527,97.0,4,1802.91,1
02b8c25d-76ff-48a1-a842-8ff0f9576791,1275.0,1,1697.48,2
02b8f1a7-5597-41ce-8025-bc12fa0ed571,493.0,4,1607.96,3
02b92f56-3419-4855-97d4-fdc0933869e3,26.0,9,10590.87,0
02b95061-843a-4e6f-a557-e2fb2e66f7ec,606.0,6,9546.69,0
02b9b1b0-7a44-4610-9d0d-36c45bc5288d,150.0,3,3767.25,1
02ba19a4-2af8-4ff6-8bb0-8c5377858370,101.0,4,4504.32,1
02ba1d89-1d74-4c03-a3b3-2b276f30a3eb,486.0,2,1615.54,3
02babf4e-c930-4a6f-b0ff-420cc4cffa3b,82.0,3,558.09,3
02bacdb4-38c6-4a4b-995d-cfb97f7d3c46,398.0,5,3788.47,1
02bae901-f9b5-41ed-b773-067d5901835c,42.0,5,4827.28,1
02bb25ee-e9e9-4f7a-805f-3d36d55a9e39,350.0,5,4925.85,1
02bb2d8c-9bdf-4db4-bb28-94445d3763ec,127.0,6,1321.51,1
02bb491d-2627-4f3e-9c05-43ab43817e2e,30.0,3,2122.12,3
02bb9aad-1da6-43fd-97a7-3ef6403eff2d,45.0,5,5794.36,1
02bba22d-c113-4818-9e7d-5761adfd0145,96.0,2,196.9,3
02bbe4f0-cdf0-42f7-a189-aa0977e280dc,31.0,6,2806.59,1
02bc1cec-d8c7-445e-8833-1fe01582c3c8,26.0,2,239.86,3
02bc386f-48fc-4224-9953-d9406bc6f1ae,998.0,2,2796.15,2
02bc4e6d-8da2-455e-b726-3a41d6e3bc5a,255.0,5,2971.95,1
02bc5422-080d-486b-bb7c-53f073b53be8,1783.0,1,155.32,2
02bc62f4-7f46-4e4f-bd31-561e391cabd0,267.0,5,7378.46,0
02bc8266-a3d5-4506-88ca-2624c2c2a0d4,919.0,2,1639.41,3
02bc84a5-1d7c-441f-88da-80fcbf7b722c,33.0,1,39.35,3
02bcdfc6-d6de-4321-b5e5-b934aaf198ef,67.0,4,628.75,3
02bd10da-2422-4797-80f4-ead744c03fe7,13.0,5,4558.77,1
02bd3585-b6da-4462-8a40-c1e79c0a8c8e,773.0,1,1206.8,3
02bd5124-72fe-46f0-8673-6678fd2c5a7d,1498.0,1,533.79,2
02bda53b-b28a-4e04-bdab-4d0e2b4b91bb,25.0,4,4212.68,1
02bda7bd-9a61-4edf-93be-c8c81a576a89,383.0,3,4134.34,1
02be3a4a-cabf-4a08-932f-c09b9f4733ce,616.0,1,382.4,3
02be9156-31e0-4a5a-861e-0b522e57128c,420.0,1,1965.71,3
02beb465-1f3e-4220-8a0c-b2d6ca92f0c8,39.0,4,2746.5,1
02bf0c6a-b493-4656-959e-a08a1b8cfda1,11.0,3,7751.3,1
02bf16cb-7439-47ea-8ab2-f6b9c822c95b,1343.0,1,183.46,2
02bf22e9-a4d5-4b0e-b47e-97ba6d904450,287.0,5,3879.83,1
02bf98c0-7e10-479b-855b-85c212360155,95.0,8,4394.74,0
02bff272-960f-4685-b7bd-16278ae74c9d,52.0,3,4000.07,1
02bff599-93ca-430a-9af6-93002e041eaa,650.0,4,5713.14,1
02bffab0-dc2b-45fd-9d4c-b150ae946863,507.0,2,3762.19,3
02c0477b-575d-48c8-bd8b-026f62900f77,138.0,6,4962.03,1
02c07670-6480-4374-817e-7cbe45ab5038,368.0,2,56.93,3
02c09570-64e2-4ce9-984a-0f43bfdaf34b,117.0,6,9550.94,0
02c0bf2d-9298-457f-9342-dbed039a1a3b,400.0,2,2965.58,3
02c0c3f6-3d4b-4894-97cd-0fde65da46f4,975.0,1,811.04,2
02c0f001-158d-427e-8f26-519025527053,2237.0,1,581.02,2
02c13688-2ffc-466a-be01-4e47f8f101ef,17.0,7,14164.46,0
02c14686-1633-4d01-b72c-c9ed8eb8166a,101.0,2,285.81,3
02c2f858-cc45-4bae-acff-5bfbe56ac97d,22.0,4,4679.12,1
02c3139f-0e0c-49fa-902b-7ca2b3d2dd45,30.0,2,1739.38,3
02c31826-190c-4f43-9880-cd42b2768fdc,221.0,4,4116.2,1
02c36293-6c88-4ada-a025-0f61a7234455,905.0,5,887.35,3
02c3e77d-7964-440c-ad41-aac4aba4cb3b,55.0,1,1676.02,3
02c42b0d-870b-4477-98e8-744e84fde629,336.0,1,57.88,3
02c43cf8-681c-49c4-b946-457f9991faac,368.0,3,3682.17,1
02c4e06d-b512-42ce-9645-0ddfb056e59c,108.0,3,4054.66,1
02c52cdf-985d-4d91-8651-8f1a225c38a8,514.0,5,5688.84,1
02c55f7e-50c2-4619-b293-032a0f77c2a9,106.0,5,1452.97,1
02c57bea-7947-4f79-a8d7-ebcbc3f104b2,510.0,4,653.4,3
02c57e80-1d0d-4650-8c2c-7bea0667ff12,243.0,2,1367.0,3
02c5dde1-dcc7-4909-89b4-12e946e554a0,152.0,2,1738.6,3
02c63cc3-995b-4b1e-82a1-d7bd667a52d7,28.0,5,6543.85,1
02c6d657-e380-4cf2-ad87-afb4281d3556,34.0,3,715.27,3
02c718e1-eea8-4de5-b040-991649386b82,71.0,7,16946.61,0
02c771c0-c22d-4096-8826-ea24c8bc4742,173.0,1,104.25,3
02c772f0-465b-4e02-ba15-cb50f254a38a,289.0,4,3187.65,1
02c7db2e-36a7-4909-92b1-5d12f1dc6986,213.0,5,3826.55,1
02c7f1f6-b05c-4285-9720-90672a949f95,198.0,5,2861.92,1
02c812f2-2f62-41db-9456-825e1115b170,1144.0,1,146.9,2
02c82fae-da8f-479e-a066-fe8c66f9bbe7,66.0,2,285.04,3
02c8579e-cdb8-4098-b112-1e09616420cb,179.0,9,8538.35,0
02c8ad13-d2b5-4a15-968b-f929078e31bc,12.0,9,6774.14,0
02c988a2-d9d9-4b3c-82b7-581933cfac9d,689.0,1,1617.8,3
02c9da49-6d91-4bdf-a429-1a2eea74d824,110.0,4,3128.79,1
02c9e5b0-4ac1-49a3-a08f-ff2694b72624,1681.0,2,1605.46,2
02ca2a97-8e58-45e5-a8fd-744c55b951a7,40.0,5,4302.72,1
02cb571d-7680-4624-b7b1-e8545135a3cb,425.0,5,1772.97,1
02cbbc12-6c15-4812-94a2-c6337ee10e9f,241.0,2,464.83,3
02cbe4b0-9d09-4e3e-9799-da256eea7eb0,1379.0,1,481.72,2
02cc79bc-9d99-422e-91f5-b1367d0c1a01,39.0,2,910.19,3
02ccc059-a23d-4158-924a-8d144beba8b6,192.0,1,38.65,3
02ccd241-0594-42e3-99c9-d594865ec39a,502.0,4,2827.02,1
02ccd49d-23e9-4c12-840d-7c883fdd2c46,359.0,2,2072.6,3
02cce06c-7d01-4cc3-868d-1d6390ad3886,144.0,8,14516.79,0
02cd696c-db94-429a-be88-b570a580a486,2196.0,3,6248.88,2
02cda8ab-cedb-4faa-bfbc-2c08db7ede80,1999.0,1,235.99,2
02ce19eb-7d5a-4de8-88cd-1466d97d50bd,494.0,6,4668.81,1
02ced3c9-b119-4995-9b40-e8fa4948fa00,1322.0,1,1690.45,2
02cefeb2-6c6d-4ab3-a116-b2358eaf02ec,347.0,1,301.69,3
02cf1d96-e043-454a-9167-42ca772bf0e6,1546.0,1,386.46,2
02cf3997-e958-496d-8a43-55c5d70c4fc9,493.0,1,1717.46,3
02cf51e5-c3c7-4789-926a-9c59770c0f76,24.0,6,14534.08,0
02cf65e4-ede5-4d75-9418-a93b5bc04618,166.0,1,233.27,3
02cf90e5-4099-4d69-9a99-1bc016b03cb9,828.0,4,5899.84,1
02cfd8ef-f404-4493-992a-ff80128f8a8f,172.0,3,950.58,3
02d05234-fd8d-4de0-88c2-aa0192aea545,124.0,2,506.44,3
02d06082-abc0-4058-b855-2b237726178d,1279.0,1,244.88,2
02d096c8-8a3f-40ff-9efa-ef47baa82a43,575.0,4,5996.41,1
02d0b99c-bc09-49d8-a54f-d86b5d4ab1b2,243.0,2,852.66,3
02d104a5-0bbe-46de-a701-5fb47566c44a,1200.0,1,210.74,2
02d13531-a8c8-419f-addd-af31c9db578a,54.0,6,7616.0,0
02d14aa9-7940-4a95-bea4-590522446773,136.0,7,5136.14,0
02d178d9-6a15-455f-83c1-7dac0c35af88,850.0,1,351.51,3
02d23e34-03a5-40f7-b2ae-e4f8eb6d50be,20.0,7,10507.89,0
02d24e5a-65e2-4418-960c-3e73ed30af33,27.0,7,11561.82,0
02d2fa07-be17-48b1-9537-477d3839d2ee,516.0,2,3541.94,3
02d31a52-b9cf-4302-bfaf-e35f947d5b21,58.0,4,2577.96,1
02d3505a-ccff-4727-860c-81453af5667b,81.0,2,387.52,3
02d39205-6820-43fa-beab-ae54734a45cf,30.0,1,96.36,3
02d3b4f1-b838-4eda-82e2-7ecc5eb819a1,11.0,8,14541.25,0
02d43f67-dad4-48b9-b2cf-cb08df7994a8,314.0,2,1867.78,3
02d4b0a5-c7a2-4215-bfe2-235408e62c80,47.0,3,1649.39,3
02d4d8ed-0904-48c2-8920-68892ef0694a,849.0,1,1053.63,3
02d53e42-4893-42b3-9230-ee18d66842d6,116.0,6,5148.56,1
02d57dd5-fd5f-43f6-9bd0-258c30323afb,176.0,2,409.96,3
02d5d188-7c27-4c79-93c0-d85f912f2f60,242.0,4,408.85,3
02d5ebd2-a8a0-4aa3-bfa2-896382fe854b,768.0,2,2212.57,3
02d60f2e-5c43-4344-851c-1a1ef7cb49a3,69.0,4,5522.45,1
02d6106d-d4ef-470d-8f70-86b4f646fb0d,1280.0,1,335.11,2
02d615c1-4357-4c33-92d1-bc0e0318829a,15.0,7,4023.35,1
02d67e4a-928e-45f3-96f9-94d7ea0fb8bc,157.0,6,6643.68,0
02d6bf3b-a0e0-4b8b-8dac-9ec1cef93540,641.0,1,27.11,3
02d6bfe2-5a56-4968-aa0b-460b199886b5,186.0,6,1988.64,1
02d6f4f1-a07d-4c07-87ac-5d39c63d9a08,157.0,3,2055.44,3
02d7071c-e550-4576-942a-7e6c8802fff3,1863.0,2,1758.88,2
02d75320-ea1f-4874-a0b5-4e811309f061,472.0,2,3237.39,3
02d7573a-2de2-43da-a68f-880fc5b02a11,214.0,3,5973.3,1
02d7f589-f166-400d-b0ad-8aa1a072fe84,785.0,1,2216.77,3
02d8092e-27a2-461c-a5c9-3366ee8f05cd,138.0,3,256.48,3
02d8a425-2efc-4db4-83c4-c1f5622c5ac3,34.0,6,1446.57,1
02d8e7ca-77a1-4467-9151-805dcc9274f0,404.0,3,2788.53,3
02d8f89f-dbf6-4166-b21f-29db4533c9c7,439.0,6,6053.94,1
02d96c65-1da6-4081-b25d-99623c979eae,1096.0,2,4504.91,2
02d96e91-50e8-47d3-b615-50f613755144,738.0,3,5498.04,1
02d9b49e-a942-413b-9521-54e25aebbf1b,185.0,5,4130.4,1
02da00b6-33d9-404a-b574-8ae2a1bfbe0b,205.0,3,2426.05,3
02da2982-6025-440d-ba36-2d57dea3e309,844.0,1,242.47,3
02da2eb2-9d36-4120-8e45-94216bc91adf,261.0,4,2713.56,1
02da7dbb-0cf7-43ae-a91a-1fcf2cc90653,80.0,6,4505.14,1
02da92b8-1ca5-41d6-b6ee-b2fc86b48658,1405.0,1,218.78,2
02daf915-3fe9-4a06-ad74-c538a3955769,368.0,1,2539.82,3
02db129c-0280-4b05-ab91-949ed20cc5d8,942.0,1,966.49,2
02dba523-a5e2-4b2b-86d1-3cb896a9afb8,114.0,2,446.94,3
02dbb8bb-840d-46d7-93dd-6a78b8bf927f,24.0,6,6406.89,0
02dc3145-7286-44fe-81b6-e5765a728f5a,206.0,3,3894.73,1
02dc76be-d466-4627-9ad1-f44afceb318f,13.0,1,2132.74,3
02dc7724-961f-46f6-9e0c-7bbef32ae645,266.0,1,173.68,3
02dca496-457a-4121-918f-cf24ac821986,21.0,5,5549.84,1
02dd31da-e9d7-4719-90d7-6ba81c19e273,388.0,4,2465.97,1
02dd93e5-2961-4543-9209-d2a5751e275f,25.0,2,1955.88,3
02dd9b32-067f-4908-9a01-f8da97b719bf,67.0,5,4302.63,1
02dead5b-dd26-427a-a743-a3e8cd429f57,32.0,3,4756.76,1
02df06a3-b8e9-43be-8edf-b222e0e54b0d,320.0,4,4219.2,1
02df1035-370d-49fc-b913-868659307637,411.0,8,6362.73,0
02df64a0-6f60-4b46-8969-b3a570fcfbdc,276.0,3,2327.63,3
02df70eb-882b-44bb-b76f-99b7cd0ddfdf,10.0,2,4371.21,3
02dfd9e2-fe28-4c82-90be-ce737d167f63,44.0,3,2567.53,3
02dfdb0a-657c-42cc-988d-55115d5070d3,1820.0,1,489.72,2
02e022f5-a984-48ba-9d75-d7425d33a806,39.0,4,2876.34,1
02e0514b-57ed-4aa5-9dfd-59039f5309e5,241.0,1,120.57,3
02e05d9b-5a74-4f99-91e0-779dce449e4e,23.0,2,192.03,3
02e09c37-8d55-416e-947f-f95fb1bf7c3c,29.0,3,3591.27,1
02e0b0a9-d915-4ded-b95e-a587b05d4a2f,2053.0,2,923.94,2
02e0bf3e-c03e-4407-a583-5e3f7e00acb9,18.0,3,3249.18,1
02e145a9-a824-4f1a-b182-f07b4e47b2fb,35.0,4,8364.59,0
02e15546-8633-4b81-9b9a-c66c76b0b187,366.0,2,1432.09,3
02e1c143-aad9-49b4-b1dd-2d4d182b2b6c,471.0,2,3483.57,3
02e219cd-4560-485b-8b9c-9b5a3d79dd1e,59.0,2,2028.51,3
02e2b0f1-5d7a-4a73-bb66-d78eca91d65f,425.0,2,250.35,3
02e36140-0d8e-4682-bfab-ece7e136b43f,27.0,2,341.85,3
02e3a07c-6cc0-4314-aa74-137f026299a1,135.0,3,2095.94,3
02e41aea-5baa-4d38-b954-156635783488,195.0,5,6891.66,1
02e46132-81a4-4168-8a0d-0b405a41bab3,233.0,2,1880.03,3
02e468eb-fc20-409a-9d33-f50594b5496f,8.0,9,7465.32,0
02e49ae7-c29b-4940-944d-9bd819490268,340.0,1,1157.15,3
02e4d539-01a1-4fa6-b44c-f39ce4f28c0a,191.0,3,1818.79,3
02e4e16c-7e1c-467b-a582-e70bc922f45e,539.0,3,5480.65,1
02e5bdf7-f9fb-4ed7-87cf-7e48414ff04b,286.0,2,811.12,3
02e5c7ae-9b2f-472b-9b1b-97b73485cda6,358.0,1,182.08,3
02e5f0d9-b35b-4f7e-990a-af739cc1f519,228.0,2,2108.92,3
02e60544-5ea6-4551-a91c-cc7e41ad29ab,1420.0,1,1905.97,2
02e607cc-5bd3-4c07-8c11-344e2b05d8b0,1965.0,1,634.43,2
02e6fbe0-cec0-45c6-abbd-f3ef70dc709f,789.0,1,1384.75,3
02e74b82-e8b4-4f77-8c90-02799a0f5818,174.0,6,12743.27,0
02e7608d-fd28-4184-8d5a-b78e6e38e8bb,220.0,3,1538.58,3
02e7c063-3ce6-43bf-9e1d-aec381667560,319.0,1,61.37,3
02e7c6b3-ba1f-4571-bed8-348472f9f807,1146.0,1,754.84,2
02e7d3d9-4ddd-4daf-a7d9-551652b6e6d7,629.0,3,2804.94,3
02e7df31-268b-4d58-b0fa-1581893416c8,1437.0,2,240.78,2
02e83e86-abf4-4fea-9a99-34648118a134,166.0,2,3911.43,3
02e8cf61-0aef-46e2-8ba9-5b46013f1ba8,213.0,2,1349.1,3
02e8e410-e16b-430a-89d6-a5be1517d84d,21.0,2,1774.61,3
02e91c05-c30b-4f6d-92f6-fbec52b7216a,42.0,13,14403.57,0
02e94d06-80be-44cb-a57d-31bd1b5e6847,25.0,4,8151.21,1
02e9d053-5d74-4a6b-afad-db3915444a9b,143.0,5,315.26,1
02e9fa78-57ef-4e4e-89bd-8acc2f848712,397.0,8,4014.08,1
02eace40-bd88-4f7a-a392-09301f187e0c,199.0,2,101.94,3
02eb45f2-21fa-4a2b-82a0-25ab7ef57408,1104.0,1,120.09,2
02eb5f51-aa28-4f1f-88a6-2fdf9f851e88,416.0,3,3699.3,1
02ebb11b-5e95-4845-99f6-8cc31575dc76,1315.0,1,63.82,2
02ebc72a-0dcc-4090-a4e3-c8b92698276b,143.0,6,4993.55,1
02ec07cd-c355-41ff-8dd2-b26ad6b5ea69,370.0,1,236.51,3
02ec1785-337b-4c01-b4f0-97a779e6faba,1006.0,3,3589.59,3
02ec3aa1-19e5-4757-8d71-4883cdf9d0b8,229.0,3,1457.37,3
02ece9b0-689c-43a8-87fa-b9252c50afdd,55.0,1,2872.05,3
02ed3166-9d45-4aa3-9918-dee23c38198c,405.0,2,2041.54,3
02ed8e1b-9d45-41f0-a2be-cf0d5569371c,230.0,8,4242.19,0
02eda1c5-6a28-4d23-8993-11c628d20426,179.0,5,2363.45,1
02ee074a-abd9-4fd9-b5df-19c15932f055,26.0,1,2568.11,3
02ee3125-d836-479f-893a-bf4579a7e77c,77.0,8,7748.29,0
02ee45df-26d2-4cbc-bb1c-145fbde0796d,40.0,5,5002.05,1
02ef2bc1-5787-4417-9dbe-b6c6e9e1d0ce,47.0,2,2214.2,3
02ef6e2d-c0fe-4102-86d1-dbb6fe56958e,548.0,3,2399.29,3
02efa8ee-ead7-4d53-ab71-46b407bf2b64,12.0,2,3208.59,3
02efc3fc-43e3-4a70-8413-6ddf26b0a614,409.0,2,6850.56,1
02efe3e1-2281-40e7-8c29-c7b830a8856e,42.0,1,1707.94,3
02f1109b-ac60-429c-aace-244513bb2111,129.0,1,122.43,3
02f1152d-2268-459f-897d-b4f730819f7c,219.0,4,5793.27,1
02f14049-33a0-46f1-a2c5-1960209563de,205.0,2,2180.61,3
02f16166-d519-4d24-be89-6b80d5bcccc1,65.0,5,2776.41,1
02f17e4c-5927-4fbf-9e53-889f473889a9,1234.0,1,146.43,2
02f1d99e-8c06-4d9d-b63b-f68bd1930c2a,789.0,4,4779.74,1
02f1defc-f858-473a-9631-631295a1cb3f,687.0,4,8705.45,0
02f232af-d531-43ef-adc4-77d19c2f8d07,790.0,2,1121.18,3
02f25267-68e1-4f2a-bb0b-475fe8ff96e2,130.0,6,6053.52,1
02f2b4dc-4fad-4a0c-92ff-77aad5f58c1e,134.0,2,3608.2,3
02f2d619-dc72-406d-9c6d-6a00fb6cecfc,236.0,2,2987.52,3
02f30278-a2f5-47ba-ad15-bb2973cc904c,291.0,2,1814.01,3
02f3601b-0fef-4f83-83fc-129670643078,75.0,2,930.28,3
02f38041-429f-49ad-951f-c5f8cc3ccfd5,383.0,4,5330.48,1
02f38ed3-f1cf-4618-b1af-0cdb7402cd21,83.0,7,3845.25,1
02f3ae68-7f35-4e62-85be-1f884bb31d5f,342.0,3,6768.42,1
02f3b931-158c-4b9a-be38-0b2d50289d1d,143.0,7,10101.26,0
02f3c2f5-fa46-4934-9399-194ec47688bf,165.0,3,1098.75,3
02f3d6e9-40b5-4310-8787-c46adb020fff,10.0,6,5512.74,1
02f40040-4122-4f54-aef1-4acd4f64381b,809.0,1,1465.23,3
02f45e13-0720-484d-9538-a7da89480a1c,8.0,3,2108.75,3
02f4886a-db1c-4718-bd0b-a7fc0904a0ad,30.0,1,373.82,3
02f48af2-ae87-4649-9946-efc64bb87894,487.0,4,2151.99,1
02f5025a-bf29-4963-acbd-7b4a284385be,39.0,4,4034.15,1
02f50758-27bd-40f4-a980-1ef4673e183b,70.0,5,5060.58,1
02f519ee-8f26-4d18-954f-ec76ffb08d96,251.0,5,4055.73,1
02f52893-d5f0-40a6-93a0-4e6631484751,297.0,2,427.57,3
02f54459-6d57-476c-b118-309ec11e1046,31.0,3,2830.48,3
02f550bb-f630-413c-a69e-835b3bd479d6,37.0,3,2864.34,3
02f5781e-622f-49f0-a94a-6bdf92b0fa0e,53.0,6,11794.51,0
02f5792d-0d4c-495f-9eef-92eadb153774,31.0,2,2958.02,3
02f5ae19-b27c-4610-b63f-015c44cd7372,215.0,3,3548.05,1
02f60912-46ec-4598-8f4e-4e84ad1fd9f4,278.0,2,409.31,3
02f64237-5032-4586-9055-635a9070b238,1045.0,1,278.75,2
02f65d2c-8911-4051-8cc3-6676340fd834,12.0,5,4891.11,1
02f66707-347b-4662-8069-f8ee8cf3a086,422.0,6,7205.5,0
02f6dbf7-2491-4a5d-af35-478c42c367e8,149.0,4,2244.24,1
02f6dfa6-4381-40f9-bf7b-0941fa6a8e87,443.0,1,15.57,3
02f77e95-4e27-4611-9e6f-4565bc7c3ef2,1141.0,2,5517.92,2
02f7aa1a-71b2-49eb-9cdb-b4533a2a5fc2,10.0,6,3956.89,1
